snapshot,electricity,battery charger,solar,offshore wind,CCGT,battery discharger
2016-01-01 00:00:00,-3028.24,0.0,0.0,1845.90286,0.0,1182.33714
2016-01-01 01:00:00,-2888.52,0.0,0.0,1834.51588,1054.00412,0.0
2016-01-01 02:00:00,-2761.57,0.0,0.0,1830.659,930.911,0.0
2016-01-01 03:00:00,-2689.48,0.0,0.0,1470.13253,1219.34747,0.0
2016-01-01 04:00:00,-2695.61,0.0,0.0,1058.21773,450.40426,1186.98801
2016-01-01 05:00:00,-2778.74,0.0,0.08833,780.41216,1998.23952,0.0
2016-01-01 06:00:00,-2865.19,0.0,0.08833,985.70838,1879.39329,0.0
2016-01-01 07:00:00,-2969.91,0.0,0.52995,691.006,2278.37405,0.0
2016-01-01 08:00:00,-3119.35,0.0,63.85902,785.55467,2269.93632,0.0
2016-01-01 09:00:00,-3331.39,0.0,291.4727,510.98153,2528.93577,0.0
2016-01-01 10:00:00,-3489.26,0.0,578.88244,328.2756,2582.10195,0.0
2016-01-01 11:00:00,-3557.94,0.0,708.01368,330.73666,2519.18966,0.0
2016-01-01 12:00:00,-3576.04,0.0,575.96772,279.31159,1533.77268,1186.98801
2016-01-01 13:00:00,-3589.47,0.0,300.74683,297.86135,2990.86182,0.0
2016-01-01 14:00:00,-3677.5,0.0,61.20927,176.79204,3439.49869,0.0
2016-01-01 15:00:00,-4018.52,0.0,0.17665,155.48737,3862.85598,0.0
2016-01-01 16:00:00,-4233.44,0.0,0.0,273.80176,3959.63824,0.0
2016-01-01 17:00:00,-4270.01,0.0,0.0,371.87672,3898.13328,0.0
2016-01-01 18:00:00,-4039.36,0.0,0.08833,467.30695,3571.96472,0.0
2016-01-01 19:00:00,-3742.52,0.0,0.0,637.11988,3105.40012,0.0
2016-01-01 20:00:00,-3504.52,0.0,0.0,801.6801,2576.28555,126.55436
2016-01-01 21:00:00,-3270.2,0.0,0.0,1792.60445,1477.59555,0.0
2016-01-01 22:00:00,-3027.01,0.0,0.0,2341.4936,685.5164,0.0
2016-01-01 23:00:00,-2832.98,0.0,0.0,2709.25631,123.72369,0.0
2016-01-02 00:00:00,-2663.7,0.0,0.0,2663.7,0.0,0.0
2016-01-02 01:00:00,-2584.3,0.0,0.0,2584.3,0.0,0.0
2016-01-02 02:00:00,-2570.2,-758.94879,0.0,3329.14879,0.0,0.0
2016-01-02 03:00:00,-2594.06,0.0,0.0,2594.06,0.0,0.0
2016-01-02 04:00:00,-2735.5,0.0,0.0,2735.5,0.0,0.0
2016-01-02 05:00:00,-2931.71,-808.76588,0.0,3740.47588,0.0,0.0
2016-01-02 06:00:00,-3237.57,0.0,0.0,3237.57,0.0,0.0
2016-01-02 07:00:00,-3481.7,-549.83476,0.17665,4031.35811,0.0,0.0
2016-01-02 08:00:00,-3745.7,-20.51077,15.63354,3750.57723,0.0,0.0
2016-01-02 09:00:00,-3993.12,0.0,67.48035,3923.51239,0.0,2.12726
2016-01-02 10:00:00,-4080.31,0.0,105.46012,3974.84988,0.0,0.0
2016-01-02 11:00:00,-4013.26,0.0,127.71804,3885.54196,0.0,0.0
2016-01-02 12:00:00,-4069.88,-232.55207,130.27946,4172.1526,0.0,0.0
2016-01-02 13:00:00,-4068.4,0.0,95.12609,3973.27391,0.0,0.0
2016-01-02 14:00:00,-4078.31,-95.23585,10.24571,4163.30015,0.0,0.0
2016-01-02 15:00:00,-4412.06,0.0,0.17665,4144.3096,0.0,267.57375
2016-01-02 16:00:00,-4768.34,0.0,0.0,4045.24288,0.0,723.09712
2016-01-02 17:00:00,-4705.44,0.0,0.0,4030.36634,0.0,675.07366
2016-01-02 18:00:00,-4346.18,0.0,0.0,4016.00405,0.0,330.17595
2016-01-02 19:00:00,-4041.31,0.0,0.0,4014.24091,0.0,27.06909
2016-01-02 20:00:00,-3762.71,0.0,0.0,3762.71,0.0,0.0
2016-01-02 21:00:00,-3616.84,-80.14496,0.0,3696.98496,0.0,0.0
2016-01-02 22:00:00,-3282.07,0.0,0.0,3282.07,0.0,0.0
2016-01-02 23:00:00,-3114.12,0.0,0.0,3114.12,0.0,0.0
2016-01-03 00:00:00,-2985.02,0.0,0.0,2696.76737,0.0,288.25263
2016-01-03 01:00:00,-2930.99,0.0,0.0,2930.99,0.0,0.0
2016-01-03 02:00:00,-2825.11,0.0,0.0,2825.11,0.0,0.0
2016-01-03 03:00:00,-2890.73,-1079.39555,0.0,3970.12555,0.0,0.0
2016-01-03 04:00:00,-2940.02,0.0,0.08833,2939.93167,0.0,0.0
2016-01-03 05:00:00,-3139.17,0.0,0.0,3139.17,0.0,0.0
2016-01-03 06:00:00,-3388.86,-606.94135,0.0,3995.80135,0.0,0.0
2016-01-03 07:00:00,-3685.48,-96.64036,2.56143,3779.55893,0.0,0.0
2016-01-03 08:00:00,-3829.17,0.0,144.23482,3684.93518,0.0,0.0
2016-01-03 09:00:00,-4079.33,0.0,564.75043,3514.57957,0.0,0.0
2016-01-03 10:00:00,-4155.43,0.0,961.68325,3193.74675,0.0,0.0
2016-01-03 11:00:00,-4071.58,-565.22039,1116.34043,3520.45996,0.0,0.0
2016-01-03 12:00:00,-4057.28,-917.628,960.4467,4014.4613,0.0,0.0
2016-01-03 13:00:00,-4074.24,-466.96343,511.7554,4029.44804,0.0,0.0
2016-01-03 14:00:00,-4118.8,0.0,84.35043,3620.76566,0.0,413.6839
2016-01-03 15:00:00,-4426.37,0.0,0.52995,3629.61812,0.0,796.22193
2016-01-03 16:00:00,-4820.22,0.0,0.0,3616.83532,16.39667,1186.98801
2016-01-03 17:00:00,-4737.65,0.0,0.08833,3581.64588,0.0,1155.9158
2016-01-03 18:00:00,-4488.83,0.0,0.0,3567.54072,791.2314,130.05788
2016-01-03 19:00:00,-4203.53,0.0,0.0,3521.8826,681.6474,0.0
2016-01-03 20:00:00,-4004.95,0.0,0.0,3625.72451,379.22549,0.0
2016-01-03 21:00:00,-3680.5,0.0,0.0,3654.48582,26.01418,0.0
2016-01-03 22:00:00,-3432.33,0.0,0.0,3432.33,0.0,0.0
2016-01-03 23:00:00,-3190.07,-808.4128,0.0,3998.4828,0.0,0.0
2016-01-04 00:00:00,-3092.64,0.0,0.0,3092.64,0.0,0.0
2016-01-04 01:00:00,-3046.69,-977.76246,0.0,4024.45246,0.0,0.0
2016-01-04 02:00:00,-3079.84,-725.00258,0.0,3804.84258,0.0,0.0
2016-01-04 03:00:00,-3190.21,-808.2728,0.0,3998.4828,0.0,0.0
2016-01-04 04:00:00,-3457.23,-536.95513,0.0,3994.18513,0.0,0.0
2016-01-04 05:00:00,-4070.8,0.0,0.0,3989.40995,0.0,81.39005
2016-01-04 06:00:00,-4910.72,0.0,0.08833,3668.07673,55.56694,1186.98801
2016-01-04 07:00:00,-5147.28,0.0,3.79798,3989.96093,0.0,1153.52109
2016-01-04 08:00:00,-5129.85,0.0,217.4563,3982.10024,930.29346,0.0
2016-01-04 09:00:00,-5188.84,0.0,822.65961,3975.12112,391.05927,0.0
2016-01-04 10:00:00,-5132.94,-185.47964,1404.8984,3913.52124,0.0,0.0
2016-01-04 11:00:00,-5016.01,-551.79485,1634.63188,3933.17296,0.0,0.0
2016-01-04 12:00:00,-5030.77,-302.82201,1402.072,3931.52001,0.0,0.0
2016-01-04 13:00:00,-4879.67,0.0,818.86163,3975.12112,85.68724,0.0
2016-01-04 14:00:00,-4862.42,0.0,166.49274,3979.34533,0.0,716.58194
2016-01-04 15:00:00,-5134.54,0.0,0.79493,3978.1699,1155.57518,0.0
2016-01-04 16:00:00,-5538.08,0.0,0.08833,3959.06916,391.93451,1186.98801
2016-01-04 17:00:00,-5315.4,0.0,0.0,3949.37186,1366.02814,0.0
2016-01-04 18:00:00,-5022.11,0.0,0.0,3659.261,1362.849,0.0
2016-01-04 19:00:00,-4641.95,0.0,0.0,3956.82849,685.12151,0.0
2016-01-04 20:00:00,-4274.41,0.0,0.0,3940.00515,0.0,334.40485
2016-01-04 21:00:00,-3926.96,0.0,0.0,3915.79863,11.16137,0.0
2016-01-04 22:00:00,-3573.81,-228.85348,0.0,3802.66348,0.0,0.0
2016-01-04 23:00:00,-3328.16,-441.37104,0.0,3769.53104,0.0,0.0
2016-01-05 00:00:00,-3212.12,-559.50478,0.0,3771.62478,0.0,0.0
2016-01-05 01:00:00,-3245.96,-587.77892,0.0,3833.73892,0.0,0.0
2016-01-05 02:00:00,-3255.36,-564.67781,0.0,3820.03781,0.0,0.0
2016-01-05 03:00:00,-3364.48,-482.99676,0.0,3847.47676,0.0,0.0
2016-01-05 04:00:00,-3594.42,0.0,0.0,3561.8105,0.0,32.6095
2016-01-05 05:00:00,-4270.03,0.0,0.0,3566.10816,703.92184,0.0
2016-01-05 06:00:00,-5023.57,0.0,0.0,3883.21718,1140.35282,0.0
2016-01-05 07:00:00,-5253.31,0.0,2.73808,3865.18167,1385.39025,0.0
2016-01-05 08:00:00,-5192.9,0.0,158.80846,3806.99788,1227.09366,0.0
2016-01-05 09:00:00,-5231.26,0.0,561.92403,3814.67491,0.0,854.66106
2016-01-05 10:00:00,-5213.2,0.0,995.60008,3553.06823,664.53169,0.0
2016-01-05 11:00:00,-5113.45,0.0,1218.00258,3284.04166,611.40577,0.0
2016-01-05 12:00:00,-4968.77,0.0,1181.7893,3676.04761,110.93308,0.0
2016-01-05 13:00:00,-4982.3,0.0,719.67259,3676.30474,586.32267,0.0
2016-01-05 14:00:00,-4905.87,0.0,171.08564,3727.28902,1007.49534,0.0
2016-01-05 15:00:00,-5131.65,0.0,0.79493,3527.64956,1603.20552,0.0
2016-01-05 16:00:00,-5536.24,0.0,0.0,3739.41065,1796.82935,0.0
2016-01-05 17:00:00,-5369.7,0.0,0.0,3799.79837,1569.90163,0.0
2016-01-05 18:00:00,-5057.9,0.0,0.0,3867.42234,1190.47766,0.0
2016-01-05 19:00:00,-4735.0,0.0,0.0,3856.58634,878.41366,0.0
2016-01-05 20:00:00,-4438.07,0.0,0.0,3634.43004,803.63996,0.0
2016-01-05 21:00:00,-4081.12,0.0,0.0,3179.94262,901.17738,0.0
2016-01-05 22:00:00,-3732.08,0.0,0.0,2763.73015,968.34985,0.0
2016-01-05 23:00:00,-3501.89,0.0,0.0,2700.22019,801.66981,0.0
2016-01-06 00:00:00,-3368.4,0.0,0.0,2601.44733,766.95267,0.0
2016-01-06 01:00:00,-3316.91,0.0,0.0,2325.11104,0.0,991.79896
2016-01-06 02:00:00,-3355.63,0.0,0.0,2629.18013,726.44987,0.0
2016-01-06 03:00:00,-3410.88,0.0,0.0,2688.28223,722.59777,0.0
2016-01-06 04:00:00,-3670.22,0.0,0.0,2762.81185,907.40815,0.0
2016-01-06 05:00:00,-4360.34,0.0,0.0,3138.25159,1222.08841,0.0
2016-01-06 06:00:00,-5107.9,0.0,0.0,3071.1786,2036.7214,0.0
2016-01-06 07:00:00,-5259.06,0.0,0.97158,2683.21319,2574.87524,0.0
2016-01-06 08:00:00,-5086.69,0.0,96.00934,2748.85361,2241.82705,0.0
2016-01-06 09:00:00,-5149.16,0.0,440.74205,2608.05912,2100.35883,0.0
2016-01-06 10:00:00,-5704.05,0.0,742.90208,2585.90961,2375.23831,0.0
2016-01-06 11:00:00,-4950.02,0.0,882.63232,2537.71697,1529.6707,0.0
2016-01-06 12:00:00,-5001.32,0.0,773.19758,2600.45556,1627.66687,0.0
2016-01-06 13:00:00,-4927.71,0.0,472.36242,2275.88991,2179.45767,0.0
2016-01-06 14:00:00,-4936.82,0.0,119.68046,2356.29668,2460.84287,0.0
2016-01-06 15:00:00,-5181.4,0.0,0.97158,2706.09734,2474.33108,0.0
2016-01-06 16:00:00,-5542.05,0.0,0.0,2955.61913,2586.43087,0.0
2016-01-06 17:00:00,-5329.3,0.0,0.0,3181.99963,1273.83462,873.46576
2016-01-06 18:00:00,-5061.15,0.0,0.0,3441.87989,1619.27011,0.0
2016-01-06 19:00:00,-4747.21,0.0,0.0,3803.94911,943.26089,0.0
2016-01-06 20:00:00,-4407.06,0.0,0.0,3907.93794,499.12206,0.0
2016-01-06 21:00:00,-4139.43,0.0,0.0,3941.10711,198.32289,0.0
2016-01-06 22:00:00,-3748.81,-114.64526,0.0,3863.45526,0.0,0.0
2016-01-06 23:00:00,-3535.73,-277.95314,0.0,3813.68314,0.0,0.0
2016-01-07 00:00:00,-3528.02,0.0,0.0,3327.05505,200.96495,0.0
2016-01-07 01:00:00,-3467.73,-62.78467,0.0,3530.51467,0.0,0.0
2016-01-07 02:00:00,-3462.26,-215.58749,0.0,3677.84749,0.0,0.0
2016-01-07 03:00:00,-3534.62,0.0,0.0,3295.06132,239.55868,0.0
2016-01-07 04:00:00,-3738.42,0.0,0.0,3389.83037,348.58963,0.0
2016-01-07 05:00:00,-4350.75,0.0,0.08833,3815.11569,535.54598,0.0
2016-01-07 06:00:00,-4979.55,0.0,0.0,3555.1987,1424.3513,0.0
2016-01-07 07:00:00,-5129.86,0.0,2.20813,3444.37768,1683.2742,0.0
2016-01-07 08:00:00,-5095.66,0.0,107.66825,3421.78738,1566.20437,0.0
2016-01-07 09:00:00,-5108.85,0.0,395.69627,3806.04284,907.11089,0.0
2016-01-07 10:00:00,-5058.75,0.0,551.32502,3932.43832,574.98666,0.0
2016-01-07 11:00:00,-4953.56,0.0,677.54154,3989.44668,286.57179,0.0
2016-01-07 12:00:00,-4928.65,0.0,514.05185,4061.44178,353.15637,0.0
2016-01-07 13:00:00,-4919.95,0.0,205.53241,4081.90161,0.0,632.51598
2016-01-07 14:00:00,-4854.97,0.0,34.35845,4126.64142,693.97013,0.0
2016-01-07 15:00:00,-5091.72,0.0,5.12285,4133.06955,953.5276,0.0
2016-01-07 16:00:00,-5424.57,0.0,0.0,4144.08921,1280.48079,0.0
2016-01-07 17:00:00,-5209.56,0.0,0.0,4152.06009,1049.239,8.2609
2016-01-07 18:00:00,-4981.27,0.0,0.0,3710.57587,1270.69413,0.0
2016-01-07 19:00:00,-4703.86,0.0,0.0,3662.34651,1041.51349,0.0
2016-01-07 20:00:00,-4446.26,0.0,0.0,3635.12795,811.13205,0.0
2016-01-07 21:00:00,-4063.06,0.0,0.0,3608.38692,454.67308,0.0
2016-01-07 22:00:00,-3710.44,0.0,0.0,3701.06224,9.37776,0.0
2016-01-07 23:00:00,-3397.3,-433.44961,0.0,3830.74961,0.0,0.0
2016-01-08 00:00:00,-3278.58,-844.90245,0.0,4123.48245,0.0,0.0
2016-01-08 01:00:00,-3300.11,-821.49911,0.0,4121.60911,0.0,0.0
2016-01-08 02:00:00,-3292.77,-832.32867,0.0,4125.09867,0.0,0.0
2016-01-08 03:00:00,-3406.96,-678.02711,0.0,4084.98711,0.0,0.0
2016-01-08 04:00:00,-3642.8,-246.19883,0.08816,3888.91067,0.0,0.0
2016-01-08 05:00:00,-4225.31,0.0,0.08816,3134.68856,0.0,1090.53328
2016-01-08 06:00:00,-4928.59,0.0,0.0,3451.68738,1476.90262,0.0
2016-01-08 07:00:00,-5164.12,0.0,0.17632,3785.14223,1378.80145,0.0
2016-01-08 08:00:00,-5178.96,0.0,17.80844,3784.73817,1376.41339,0.0
2016-01-08 09:00:00,-5243.27,0.0,70.96927,3877.15637,1295.14436,0.0
2016-01-08 10:00:00,-5154.78,0.0,117.25357,3690.66703,1346.8594,0.0
2016-01-08 11:00:00,-5020.02,0.0,140.79245,3321.50849,1557.71906,0.0
2016-01-08 12:00:00,-4939.54,0.0,127.39204,3076.46804,1735.67992,0.0
2016-01-08 13:00:00,-4808.86,0.0,88.60138,3053.0329,480.23771,1186.98801
2016-01-08 14:00:00,-4675.49,0.0,29.71012,2658.38222,1987.39766,0.0
2016-01-08 15:00:00,-4839.2,0.0,0.52896,2529.67262,2308.99841,0.0
2016-01-08 16:00:00,-5225.11,0.0,0.0,2321.14397,2903.96603,0.0
2016-01-08 17:00:00,-5071.84,0.0,0.0,2066.18582,3005.65418,0.0
2016-01-08 18:00:00,-4711.47,0.0,0.0,1865.59132,2845.87868,0.0
2016-01-08 19:00:00,-4373.24,0.0,0.0,1576.72936,2796.51064,0.0
2016-01-08 20:00:00,-4112.77,0.0,0.0,1257.78373,2854.98627,0.0
2016-01-08 21:00:00,-3853.31,0.0,0.0,914.44793,2938.86207,0.0
2016-01-08 22:00:00,-3585.79,0.0,0.0,864.23502,2721.55498,0.0
2016-01-08 23:00:00,-3336.87,0.0,0.0,999.26256,2337.60744,0.0
2016-01-09 00:00:00,-3182.27,0.0,0.0,1282.65142,1899.61858,0.0
2016-01-09 01:00:00,-3088.74,0.0,0.0,1240.66653,1848.07347,0.0
2016-01-09 02:00:00,-3053.76,0.0,0.0,945.15604,2108.60396,0.0
2016-01-09 03:00:00,-3052.24,0.0,0.0,661.62025,2390.61975,0.0
2016-01-09 04:00:00,-3131.44,0.0,0.0,1046.27977,2085.16023,0.0
2016-01-09 05:00:00,-3312.35,0.0,0.0,1193.68605,931.67594,1186.98801
2016-01-09 06:00:00,-3639.05,0.0,0.0,1436.04506,2203.00494,0.0
2016-01-09 07:00:00,-3977.8,0.0,3.17378,1349.13669,2625.48953,0.0
2016-01-09 08:00:00,-4163.87,0.0,67.26652,1370.4781,2726.12538,0.0
2016-01-09 09:00:00,-4293.11,0.0,186.81227,1606.37224,2499.92549,0.0
2016-01-09 10:00:00,-4300.56,0.0,352.0252,1829.00605,2119.52875,0.0
2016-01-09 11:00:00,-4227.6,0.0,383.32221,1788.60064,2055.67715,0.0
2016-01-09 12:00:00,-4173.64,0.0,321.69796,1286.98582,2564.95622,0.0
2016-01-09 13:00:00,-4145.84,0.0,200.65348,1298.55646,2428.27184,218.35822
2016-01-09 14:00:00,-4150.97,0.0,45.66718,1374.37171,2730.93111,0.0
2016-01-09 15:00:00,-4457.66,0.0,0.61712,1499.73868,2957.30419,0.0
2016-01-09 16:00:00,-4844.21,0.0,0.08816,1844.02952,3000.09232,0.0
2016-01-09 17:00:00,-4721.36,0.0,0.08816,2285.84433,2435.42751,0.0
2016-01-09 18:00:00,-4352.76,0.0,0.08816,2555.38516,1797.28668,0.0
2016-01-09 19:00:00,-4046.86,0.0,0.08816,2481.88404,1564.8878,0.0
2016-01-09 20:00:00,-3821.16,0.0,0.0,2614.85458,1206.30542,0.0
2016-01-09 21:00:00,-3577.66,0.0,0.0,2556.19327,1021.46673,0.0
2016-01-09 22:00:00,-3340.64,0.0,0.0,3058.3958,282.2442,0.0
2016-01-09 23:00:00,-3168.14,0.0,0.0,3168.14,0.0,0.0
2016-01-10 00:00:00,-3041.29,0.0,0.0,3041.29,0.0,0.0
2016-01-10 01:00:00,-2939.75,-946.62615,0.0,3886.37615,0.0,0.0
2016-01-10 02:00:00,-2893.89,0.0,0.0,2893.89,0.0,0.0
2016-01-10 03:00:00,-2869.23,0.0,0.0,2869.23,0.0,0.0
2016-01-10 04:00:00,-2938.67,-820.29687,0.08816,3758.87871,0.0,0.0
2016-01-10 05:00:00,-3105.18,-380.78594,0.08816,3485.87778,0.0,0.0
2016-01-10 06:00:00,-3332.15,-729.52687,0.08816,4061.58871,0.0,0.0
2016-01-10 07:00:00,-3638.08,-514.75152,1.32241,4151.50911,0.0,0.0
2016-01-10 08:00:00,-3879.29,-339.24963,42.9342,4175.60543,0.0,0.0
2016-01-10 09:00:00,-4089.25,-111.54951,83.48807,4117.31144,0.0,0.0
2016-01-10 10:00:00,-4160.91,-13.61928,100.4149,4074.11438,0.0,0.0
2016-01-10 11:00:00,-4173.21,0.0,88.77771,3865.10821,219.32409,0.0
2016-01-10 12:00:00,-4199.02,0.0,63.21114,3338.25837,797.55049,0.0
2016-01-10 13:00:00,-4200.45,0.0,41.43547,3114.3022,1044.71233,0.0
2016-01-10 14:00:00,-4260.42,0.0,12.87144,3160.80515,1086.7434,0.0
2016-01-10 15:00:00,-4524.83,0.0,0.52896,3054.97971,1469.32133,0.0
2016-01-10 16:00:00,-4944.69,0.0,0.0,2957.6394,1987.0506,0.0
2016-01-10 17:00:00,-4836.7,0.0,0.0,2366.47149,2470.22851,0.0
2016-01-10 18:00:00,-4527.16,0.0,0.0,1743.01599,2784.14401,0.0
2016-01-10 19:00:00,-4190.06,0.0,0.0,1513.03574,2677.02426,0.0
2016-01-10 20:00:00,-3914.71,0.0,0.0,1301.64197,2613.06803,0.0
2016-01-10 21:00:00,-3608.7,0.0,0.0,1205.18323,2403.51677,0.0
2016-01-10 22:00:00,-3358.34,0.0,0.0,1285.11248,2073.22752,0.0
2016-01-10 23:00:00,-3140.18,0.0,0.0,1183.21738,1956.96262,0.0
2016-01-11 00:00:00,-2970.03,0.0,0.0,1038.8966,1931.1334,0.0
2016-01-11 01:00:00,-2942.54,0.0,0.0,1115.26282,1827.27718,0.0
2016-01-11 02:00:00,-2969.97,0.0,0.0,896.55935,2073.41065,0.0
2016-01-11 03:00:00,-3070.91,0.0,0.0,985.74511,2085.16489,0.0
2016-01-11 04:00:00,-3302.84,0.0,0.0,960.87742,2341.96258,0.0
2016-01-11 05:00:00,-3973.69,0.0,0.0,846.49337,3127.19663,0.0
2016-01-11 06:00:00,-4662.22,0.0,0.0,1053.25888,3608.96112,0.0
2016-01-11 07:00:00,-4904.89,0.0,1.05793,1242.46641,3661.36567,0.0
2016-01-11 08:00:00,-4865.88,0.0,67.26652,868.2021,3930.41138,0.0
2016-01-11 09:00:00,-4919.34,0.0,224.1042,824.63772,3870.59808,0.0
2016-01-11 10:00:00,-4906.51,0.0,301.94999,769.5027,3835.05731,0.0
2016-01-11 11:00:00,-4810.99,0.0,241.38367,693.3936,3876.21273,0.0
2016-01-11 12:00:00,-4846.37,0.0,206.03128,593.51876,4046.81996,0.0
2016-01-11 13:00:00,-4841.12,0.0,134.53305,546.94234,4159.64461,0.0
2016-01-11 14:00:00,-4724.47,0.0,33.94182,716.20429,3974.32389,0.0
2016-01-11 15:00:00,-4888.8,0.0,0.35264,715.61657,4172.83079,0.0
2016-01-11 16:00:00,-5262.65,0.0,0.0,840.87335,4184.25207,237.52459
2016-01-11 17:00:00,-5033.63,0.0,0.0,964.91796,4068.71204,0.0
2016-01-11 18:00:00,-4795.26,0.0,0.0,1678.66119,3116.59881,0.0
2016-01-11 19:00:00,-4433.14,0.0,0.08816,1825.92055,2607.13129,0.0
2016-01-11 20:00:00,-4150.98,0.0,0.0,1737.13884,2413.84116,0.0
2016-01-11 21:00:00,-3786.65,0.0,0.0,1809.83185,1976.81815,0.0
2016-01-11 22:00:00,-3445.25,0.0,0.0,1696.91709,1748.33291,0.0
2016-01-11 23:00:00,-3215.73,0.0,0.0,1721.08687,1494.64313,0.0
2016-01-12 00:00:00,-3094.03,0.0,0.0,1987.3218,1106.7082,0.0
2016-01-12 01:00:00,-3036.43,0.0,0.0,1948.6428,1087.7872,0.0
2016-01-12 02:00:00,-3065.7,0.0,0.0,1825.84709,1239.85291,0.0
2016-01-12 03:00:00,-3162.75,0.0,0.0,1772.36501,1390.38499,0.0
2016-01-12 04:00:00,-3424.97,0.0,0.0,1605.04988,1819.92012,0.0
2016-01-12 05:00:00,-4057.62,0.0,0.0,1520.16178,2537.45822,0.0
2016-01-12 06:00:00,-4716.23,0.0,0.08816,1549.65773,3166.48411,0.0
2016-01-12 07:00:00,-4972.39,0.0,0.17632,1459.03941,3513.17427,0.0
2016-01-12 08:00:00,-4935.52,0.0,21.77566,1444.3098,3469.43453,0.0
2016-01-12 09:00:00,-4992.47,0.0,98.91617,1313.433,3580.12083,0.0
2016-01-12 10:00:00,-4980.77,0.0,166.1827,1249.88631,3564.701,0.0
2016-01-12 11:00:00,-4891.85,0.0,192.45455,1253.77992,3445.61553,0.0
2016-01-12 12:00:00,-4906.83,0.0,176.32116,1289.55708,3440.95176,0.0
2016-01-12 13:00:00,-4835.84,0.0,111.17049,1425.57639,3299.09312,0.0
2016-01-12 14:00:00,-4753.06,0.0,29.26931,1407.54088,3316.24981,0.0
2016-01-12 15:00:00,-4949.18,0.0,0.70528,1119.89108,3828.58363,0.0
2016-01-12 16:00:00,-5308.59,-79.7066,0.0,1204.04453,4184.25207,0.0
2016-01-12 17:00:00,-5079.97,0.0,0.0,1420.02982,3659.94018,0.0
2016-01-12 18:00:00,-4748.95,0.0,0.0,1403.61053,3345.33947,0.0
2016-01-12 19:00:00,-4432.51,0.0,0.0,1481.00526,2951.50474,0.0
2016-01-12 20:00:00,-4159.06,0.0,0.0,1572.79901,2586.26099,0.0
2016-01-12 21:00:00,-3795.3,0.0,0.0,2172.92957,1622.37043,0.0
2016-01-12 22:00:00,-3430.04,0.0,0.0,2549.14068,880.89932,0.0
2016-01-12 23:00:00,-3168.14,0.0,0.0,2724.83076,443.30924,0.0
2016-01-13 00:00:00,-3079.68,0.0,0.0,2826.72586,252.95414,0.0
2016-01-13 01:00:00,-3057.72,0.0,0.0,2884.83619,172.88381,0.0
2016-01-13 02:00:00,-3069.09,0.0,0.0,2653.23972,415.85028,0.0
2016-01-13 03:00:00,-3133.74,0.0,0.0,2506.9354,626.8046,0.0
2016-01-13 04:00:00,-3372.81,0.0,0.0,2339.62026,1033.18974,0.0
2016-01-13 05:00:00,-4067.92,0.0,0.0,1849.64955,2218.27045,0.0
2016-01-13 06:00:00,-4803.22,0.0,0.0,1434.46558,3368.75442,0.0
2016-01-13 07:00:00,-5102.09,0.0,1.23425,1813.35814,3287.49761,0.0
2016-01-13 08:00:00,-5087.72,0.0,77.84579,1792.64118,3217.23302,0.0
2016-01-13 09:00:00,-5046.22,0.0,303.62504,1472.40993,3270.18503,0.0
2016-01-13 10:00:00,-4770.84,0.0,504.36669,952.83307,3313.64024,0.0
2016-01-13 11:00:00,-4567.98,0.0,651.15405,530.119,3386.70695,0.0
2016-01-13 12:00:00,-4580.16,-21.74895,611.12915,383.59428,3607.18552,0.0
2016-01-13 13:00:00,-4632.69,-147.26129,352.20152,243.4977,4184.25207,0.0
2016-01-13 14:00:00,-4654.29,0.0,98.56353,269.3939,4184.25207,102.08051
2016-01-13 15:00:00,-4920.97,0.0,2.20401,191.41145,4184.25207,543.10247
2016-01-13 16:00:00,-5519.66,0.0,0.0,292.09439,4184.25207,1043.31354
2016-01-13 17:00:00,-5401.88,0.0,0.0,165.36833,4184.25207,1052.2596
2016-01-13 18:00:00,-5044.35,0.0,0.0,358.87352,4184.25207,501.22441
2016-01-13 19:00:00,-4696.91,0.0,0.0,110.08638,4184.25207,402.57155
2016-01-13 20:00:00,-4371.59,0.0,0.0,149.0225,4184.25207,38.31543
2016-01-13 21:00:00,-4023.69,0.0,0.0,155.6343,3868.0557,0.0
2016-01-13 22:00:00,-3650.86,0.0,0.0,138.84769,3512.01231,0.0
2016-01-13 23:00:00,-3403.21,0.0,0.0,645.86214,2757.34786,0.0
2016-01-14 00:00:00,-3272.27,0.0,0.0,1231.37328,2040.89672,0.0
2016-01-14 01:00:00,-3222.38,0.0,0.0,934.35678,2288.02322,0.0
2016-01-14 02:00:00,-3244.94,0.0,0.0,1133.62892,2111.31108,0.0
2016-01-14 03:00:00,-3326.99,0.0,0.0,1308.25376,2018.73624,0.0
2016-01-14 04:00:00,-3578.54,0.0,0.0,1372.93915,2205.60085,0.0
2016-01-14 05:00:00,-4224.39,-1186.98801,0.0,1406.14506,4005.23295,0.0
2016-01-14 06:00:00,-4943.82,0.0,0.0,1325.84848,3617.97152,0.0
2016-01-14 07:00:00,-5138.66,0.0,1.23425,1482.58475,3654.841,0.0
2016-01-14 08:00:00,-5141.22,0.0,45.75534,1233.83434,3861.63032,0.0
2016-01-14 09:00:00,-5208.19,0.0,140.96877,1286.54504,3780.67619,0.0
2016-01-14 10:00:00,-5203.44,0.0,213.96573,1194.4207,3795.05357,0.0
2016-01-14 11:00:00,-5092.01,-318.93636,213.43677,1013.25753,4184.25207,0.0
2016-01-14 12:00:00,-5098.33,0.0,166.71166,980.45568,3951.16266,0.0
