snapshot,electricity,solar,offshore wind,CCGT
2016-01-01 00:00:00,-3028.24,0.0,1859.25236,1168.98764
2016-01-01 01:00:00,-2888.52,0.0,1847.78303,1040.73697
2016-01-01 02:00:00,-2761.57,0.0,1843.89825,917.67175
2016-01-01 03:00:00,-2689.48,0.0,1480.76447,1208.71553
2016-01-01 04:00:00,-2695.61,0.0,1065.87072,1629.73928
2016-01-01 05:00:00,-2778.74,0.07478,786.05607,1992.60915
2016-01-01 06:00:00,-2865.19,0.07478,992.83698,1872.27824
2016-01-01 07:00:00,-2969.91,0.44868,696.00333,2273.45799
2016-01-01 08:00:00,-3119.35,54.06619,791.23576,2274.04805
2016-01-01 09:00:00,-3331.39,246.77513,514.67692,2569.93794
2016-01-01 10:00:00,-3489.26,490.11037,330.64968,2668.49995
2016-01-01 11:00:00,-3557.94,599.43924,333.12853,2625.37223
2016-01-01 12:00:00,-3576.04,487.64262,281.33156,2807.06582
2016-01-01 13:00:00,-3589.47,254.62707,300.01547,3034.82746
2016-01-01 14:00:00,-3677.5,51.82278,178.07059,3447.60663
2016-01-01 15:00:00,-4018.52,0.14956,156.61185,3861.75859
2016-01-01 16:00:00,-4233.44,0.0,275.78188,3957.65812
2016-01-01 17:00:00,-4270.01,0.0,374.56611,3895.44389
2016-01-01 18:00:00,-4039.36,0.07478,470.6865,3568.59872
2016-01-01 19:00:00,-3742.52,0.0,641.7275,3100.7925
2016-01-01 20:00:00,-3504.52,0.0,807.47782,2697.04218
2016-01-01 21:00:00,-3270.2,0.0,1805.56849,1464.63151
2016-01-01 22:00:00,-3027.01,0.0,2358.42719,668.58281
2016-01-01 23:00:00,-2832.98,0.0,2728.84954,104.13046
2016-01-02 00:00:00,-2663.7,0.0,2663.7,0.0
2016-01-02 01:00:00,-2584.3,0.0,2584.3,0.0
2016-01-02 02:00:00,-2570.2,0.0,2570.2,0.0
2016-01-02 03:00:00,-2594.06,0.0,2594.06,0.0
2016-01-02 04:00:00,-2735.5,0.0,2735.5,0.0
2016-01-02 05:00:00,-2931.71,0.0,2931.71,0.0
2016-01-02 06:00:00,-3237.57,0.0,3237.57,0.0
2016-01-02 07:00:00,-3481.7,0.14956,3481.55044,0.0
2016-01-02 08:00:00,-3745.7,13.23612,3732.46388,0.0
2016-01-02 09:00:00,-3993.12,57.13218,3935.98782,0.0
2016-01-02 10:00:00,-4080.31,89.28773,3991.02227,0.0
2016-01-02 11:00:00,-4013.26,108.13238,3905.12762,0.0
2016-01-02 12:00:00,-4069.88,110.30101,3959.57899,0.0
2016-01-02 13:00:00,-4068.4,80.53843,3987.86157,0.0
2016-01-02 14:00:00,-4078.31,8.67452,4069.63548,0.0
2016-01-02 15:00:00,-4412.06,0.14956,4174.28108,237.62936
2016-01-02 16:00:00,-4768.34,0.0,4074.49791,693.84209
2016-01-02 17:00:00,-4705.44,0.0,4059.51378,645.92622
2016-01-02 18:00:00,-4346.18,0.0,4045.04763,301.13237
2016-01-02 19:00:00,-4041.31,0.0,4041.31,0.0
2016-01-02 20:00:00,-3762.71,0.0,3762.71,0.0
2016-01-02 21:00:00,-3616.84,0.0,3616.84,0.0
2016-01-02 22:00:00,-3282.07,0.0,3282.07,0.0
2016-01-02 23:00:00,-3114.12,0.0,3114.12,0.0
2016-01-03 00:00:00,-2985.02,0.0,2716.27028,268.74972
2016-01-03 01:00:00,-2930.99,0.0,2930.99,0.0
2016-01-03 02:00:00,-2825.11,0.0,2825.11,0.0
2016-01-03 03:00:00,-2890.73,0.0,2890.73,0.0
2016-01-03 04:00:00,-2940.02,0.07478,2939.94522,0.0
2016-01-03 05:00:00,-3139.17,0.0,3139.17,0.0
2016-01-03 06:00:00,-3388.86,0.0,3388.86,0.0
2016-01-03 07:00:00,-3685.48,2.16863,3683.31137,0.0
2016-01-03 08:00:00,-3829.17,122.1163,3707.0537,0.0
2016-01-03 09:00:00,-4079.33,478.14552,3601.18448,0.0
2016-01-03 10:00:00,-4155.43,814.20838,3341.22162,0.0
2016-01-03 11:00:00,-4071.58,945.14877,3126.43123,0.0
2016-01-03 12:00:00,-4057.28,813.16146,3244.11854,0.0
2016-01-03 13:00:00,-4074.24,433.27731,3640.96269,0.0
2016-01-03 14:00:00,-4118.8,71.41523,3646.95089,400.43388
2016-01-03 15:00:00,-4426.37,0.44868,3655.86737,770.05395
2016-01-03 16:00:00,-4820.22,0.0,3642.99212,1177.22788
2016-01-03 17:00:00,-4737.65,0.07478,3607.54819,1130.02703
2016-01-03 18:00:00,-4488.83,0.0,3593.34102,895.48898
2016-01-03 19:00:00,-4203.53,0.0,3547.35271,656.17729
2016-01-03 20:00:00,-4004.95,0.0,3651.9456,353.0044
2016-01-03 21:00:00,-3680.5,0.0,3680.5,0.0
2016-01-03 22:00:00,-3432.33,0.0,3432.33,0.0
2016-01-03 23:00:00,-3190.07,0.0,3190.07,0.0
2016-01-04 00:00:00,-3092.64,0.0,3092.64,0.0
2016-01-04 01:00:00,-3046.69,0.0,3046.69,0.0
2016-01-04 02:00:00,-3079.84,0.0,3079.84,0.0
2016-01-04 03:00:00,-3190.21,0.0,3190.21,0.0
2016-01-04 04:00:00,-3457.23,0.0,3457.23,0.0
2016-01-04 05:00:00,-4070.8,0.0,4018.26119,52.53881
2016-01-04 06:00:00,-4910.72,0.07478,3694.60411,1216.04111
2016-01-04 07:00:00,-5147.28,3.21555,4018.81616,1125.24828
2016-01-04 08:00:00,-5129.85,184.10921,4010.89862,934.84217
2016-01-04 09:00:00,-5188.84,696.50412,4003.86903,488.46684
2016-01-04 10:00:00,-5132.94,1189.45615,3941.82366,1.66019
2016-01-04 11:00:00,-5016.01,1383.95983,3632.05017,0.0
2016-01-04 12:00:00,-5030.77,1187.06318,3843.70682,0.0
2016-01-04 13:00:00,-4879.67,693.28857,4003.86903,182.5124
2016-01-04 14:00:00,-4862.42,140.96095,4008.12379,713.33527
2016-01-04 15:00:00,-5134.54,0.67302,4006.93986,1126.92712
2016-01-04 16:00:00,-5538.08,0.07478,3987.70098,1550.30424
2016-01-04 17:00:00,-5315.4,0.0,3977.93355,1337.46645
2016-01-04 18:00:00,-5022.11,0.0,3685.72463,1336.38537
2016-01-04 19:00:00,-4641.95,0.0,3985.44411,656.50589
2016-01-04 20:00:00,-4274.41,0.0,3968.4991,305.9109
2016-01-04 21:00:00,-3926.96,0.0,3926.96,0.0
2016-01-04 22:00:00,-3573.81,0.0,3573.81,0.0
2016-01-04 23:00:00,-3328.16,0.0,3328.16,0.0
2016-01-05 00:00:00,-3212.12,0.0,3212.12,0.0
2016-01-05 01:00:00,-3245.96,0.0,3245.96,0.0
2016-01-05 02:00:00,-3255.36,0.0,3255.36,0.0
2016-01-05 03:00:00,-3364.48,0.0,3364.48,0.0
2016-01-05 04:00:00,-3594.42,0.0,3587.56936,6.85064
2016-01-05 05:00:00,-4270.03,0.0,3591.89811,678.13189
2016-01-05 06:00:00,-5023.57,0.0,3911.30044,1112.26956
2016-01-05 07:00:00,-5253.31,2.31819,3893.13451,1357.8573
2016-01-05 08:00:00,-5192.9,134.45506,3834.52993,1223.91501
2016-01-05 09:00:00,-5231.26,475.75255,3842.26248,913.24497
2016-01-05 10:00:00,-5213.2,842.92404,3578.76388,791.51209
2016-01-05 11:00:00,-5113.45,1031.22094,3307.79171,774.43735
2016-01-05 12:00:00,-4968.77,1000.561,3702.63264,265.57636
2016-01-05 13:00:00,-4982.3,609.31024,3702.89162,670.09814
2016-01-05 14:00:00,-4905.87,144.84953,3754.24462,1006.77585
2016-01-05 15:00:00,-5131.65,0.67302,3553.16137,1577.81561
2016-01-05 16:00:00,-5536.24,0.0,3766.45391,1769.78609
2016-01-05 17:00:00,-5369.7,0.0,3827.27835,1542.42165
2016-01-05 18:00:00,-5057.9,0.0,3895.39137,1162.50863
2016-01-05 19:00:00,-4735.0,0.0,3884.47701,850.52299
2016-01-05 20:00:00,-4438.07,0.0,3660.71409,777.35591
2016-01-05 21:00:00,-4081.12,0.0,3202.93984,878.18016
2016-01-05 22:00:00,-3732.08,0.0,2783.71733,948.36267
2016-01-05 23:00:00,-3501.89,0.0,2719.74807,782.14193
2016-01-06 00:00:00,-3368.4,0.0,2620.26089,748.13911
2016-01-06 01:00:00,-3316.91,0.0,2341.92615,974.98385
2016-01-06 02:00:00,-3355.63,0.0,2648.19425,707.43575
2016-01-06 03:00:00,-3410.88,0.0,2707.72377,703.15623
2016-01-06 04:00:00,-3670.22,0.0,2782.79239,887.42761
2016-01-06 05:00:00,-4360.34,0.0,3160.94729,1199.39271
2016-01-06 06:00:00,-5107.9,0.0,3093.38924,2014.51076
2016-01-06 07:00:00,-5259.06,0.82258,2702.61807,2555.61934
2016-01-06 08:00:00,-5086.69,81.28623,2768.73321,2236.67056
2016-01-06 09:00:00,-5149.16,373.15392,2626.9205,2149.08559
2016-01-06 10:00:00,-5704.05,628.97747,2604.6108,2470.46173
2016-01-06 11:00:00,-4950.02,747.27998,2556.06964,1646.67039
2016-01-06 12:00:00,-5001.32,654.62713,2619.26194,1727.43093
2016-01-06 13:00:00,-4927.71,399.92528,2292.34905,2235.43567
2016-01-06 14:00:00,-4936.82,101.32737,2373.33731,2462.15532
2016-01-06 15:00:00,-5181.4,0.82258,2725.66773,2454.90969
2016-01-06 16:00:00,-5542.05,0.0,2976.99404,2565.05596
2016-01-06 17:00:00,-5329.3,0.0,3205.01172,2124.28828
2016-01-06 18:00:00,-5061.15,0.0,3466.77142,1594.37858
2016-01-06 19:00:00,-4747.21,0.0,3831.45911,915.75089
2016-01-06 20:00:00,-4407.06,0.0,3936.19999,470.86001
2016-01-06 21:00:00,-4139.43,0.0,3969.60904,169.82096
2016-01-06 22:00:00,-3748.81,0.0,3748.81,0.0
2016-01-06 23:00:00,-3535.73,0.0,3535.73,0.0
2016-01-07 00:00:00,-3528.02,0.0,3351.11618,176.90382
2016-01-07 01:00:00,-3467.73,0.0,3467.73,0.0
2016-01-07 02:00:00,-3462.26,0.0,3462.26,0.0
2016-01-07 03:00:00,-3534.62,0.0,3318.89106,215.72894
2016-01-07 04:00:00,-3738.42,0.0,3414.34548,324.07452
2016-01-07 05:00:00,-4350.75,0.07478,3842.70645,507.96877
2016-01-07 06:00:00,-4979.55,0.0,3580.90975,1398.64025
2016-01-07 07:00:00,-5129.86,1.86951,3469.28727,1658.70322
2016-01-07 08:00:00,-5095.66,91.15724,3446.5336,1557.96916
2016-01-07 09:00:00,-5108.85,335.01594,3833.56799,940.26607
2016-01-07 10:00:00,-5058.75,466.77891,3960.87755,631.09355
2016-01-07 11:00:00,-4953.56,573.64002,4018.29819,361.62179
2016-01-07 12:00:00,-4928.65,435.2216,4090.81395,402.61444
2016-01-07 13:00:00,-4919.95,174.01386,4111.42175,634.51439
2016-01-07 14:00:00,-4854.97,29.08955,4156.48512,669.39533
2016-01-07 15:00:00,-5091.72,4.33726,4162.95974,924.423
2016-01-07 16:00:00,-5424.57,0.0,4174.05909,1250.51091
2016-01-07 17:00:00,-5209.56,0.0,4182.08762,1027.47238
2016-01-07 18:00:00,-4981.27,0.0,3737.41061,1243.85939
2016-01-07 19:00:00,-4703.86,0.0,3688.83244,1015.02756
2016-01-07 20:00:00,-4446.26,0.0,3661.41705,784.84295
2016-01-07 21:00:00,-4063.06,0.0,3634.48262,428.57738
2016-01-07 22:00:00,-3710.44,0.0,3710.44,0.0
2016-01-07 23:00:00,-3397.3,0.0,3397.3,0.0
2016-01-08 00:00:00,-3278.58,0.0,3278.58,0.0
2016-01-08 01:00:00,-3300.11,0.0,3300.11,0.0
2016-01-08 02:00:00,-3292.77,0.0,3292.77,0.0
2016-01-08 03:00:00,-3406.96,0.0,3406.96,0.0
2016-01-08 04:00:00,-3642.8,0.07464,3642.72536,0.0
2016-01-08 05:00:00,-4225.31,0.07464,3157.3585,1067.87686
2016-01-08 06:00:00,-4928.59,0.0,3476.64984,1451.94016
2016-01-08 07:00:00,-5164.12,0.14928,3812.51622,1351.4545
2016-01-08 08:00:00,-5178.96,15.0775,3812.10924,1351.77326
2016-01-08 09:00:00,-5243.27,60.08608,3905.1958,1277.98812
2016-01-08 10:00:00,-5154.78,99.27265,3717.35778,1338.14958
2016-01-08 11:00:00,-5020.02,119.20182,3345.5295,1555.28868
2016-01-08 12:00:00,-4939.54,107.85637,3098.71693,1732.9667
2016-01-08 13:00:00,-4808.86,75.01429,3075.11231,1658.7334
2016-01-08 14:00:00,-4675.49,25.15405,2677.60753,1972.72842
2016-01-08 15:00:00,-4839.2,0.44785,2547.96711,2290.78504
2016-01-08 16:00:00,-5225.11,0.0,2337.93038,2887.17962
2016-01-08 17:00:00,-5071.84,0.0,2081.12839,2990.71161
2016-01-08 18:00:00,-4711.47,0.0,1879.0832,2832.3868
2016-01-08 19:00:00,-4373.24,0.0,1588.1322,2785.1078
2016-01-08 20:00:00,-4112.77,0.0,1266.87997,2845.89003
2016-01-08 21:00:00,-3853.31,0.0,921.06118,2932.24882
2016-01-08 22:00:00,-3585.79,0.0,870.48513,2715.30487
2016-01-08 23:00:00,-3336.87,0.0,1006.48919,2330.38081
2016-01-09 00:00:00,-3182.27,0.0,1291.92751,1890.34249
2016-01-09 01:00:00,-3088.74,0.0,1249.63898,1839.10102
2016-01-09 02:00:00,-3053.76,0.0,951.99137,2101.76863
2016-01-09 03:00:00,-3052.24,0.0,666.40506,2385.83494
2016-01-09 04:00:00,-3131.44,0.0,1053.84642,2077.59358
2016-01-09 05:00:00,-3312.35,0.0,1202.31874,2110.03126
2016-01-09 06:00:00,-3639.05,0.0,1446.43048,2192.61952
2016-01-09 07:00:00,-3977.8,2.68708,1358.89359,2616.21933
2016-01-09 08:00:00,-4163.87,56.95115,1380.38934,2726.52951
2016-01-09 09:00:00,-4293.11,158.16447,1617.98945,2516.95608
2016-01-09 10:00:00,-4300.56,298.04187,1842.23335,2160.28479
2016-01-09 11:00:00,-4227.6,324.53945,1801.53573,2101.52482
2016-01-09 12:00:00,-4173.64,272.36533,1296.29325,2604.98142
2016-01-09 13:00:00,-4145.84,169.88312,1307.94757,2668.00931
2016-01-09 14:00:00,-4150.97,38.66408,1384.31111,2727.99481
2016-01-09 15:00:00,-4457.66,0.52249,1510.58473,2946.55278
2016-01-09 16:00:00,-4844.21,0.07464,1857.36547,2986.76989
2016-01-09 17:00:00,-4721.36,0.07464,2302.37546,2418.9099
2016-01-09 18:00:00,-4352.76,0.07464,2573.8656,1778.81976
2016-01-09 19:00:00,-4046.86,0.07464,2499.83292,1546.95244
2016-01-09 20:00:00,-3821.16,0.0,2633.7651,1187.3949
2016-01-09 21:00:00,-3577.66,0.0,2574.67955,1002.98045
2016-01-09 22:00:00,-3340.64,0.0,3080.51399,260.12601
2016-01-09 23:00:00,-3168.14,0.0,3168.14,0.0
2016-01-10 00:00:00,-3041.29,0.0,3041.29,0.0
2016-01-10 01:00:00,-2939.75,0.0,2939.75,0.0
2016-01-10 02:00:00,-2893.89,0.0,2893.89,0.0
2016-01-10 03:00:00,-2869.23,0.0,2869.23,0.0
2016-01-10 04:00:00,-2938.67,0.07464,2938.59536,0.0
2016-01-10 05:00:00,-3105.18,0.07464,3105.10536,0.0
2016-01-10 06:00:00,-3332.15,0.07464,3332.07536,0.0
2016-01-10 07:00:00,-3638.08,1.11962,3636.96038,0.0
2016-01-10 08:00:00,-3879.29,36.35021,3842.93979,0.0
2016-01-10 09:00:00,-4089.25,70.68511,4018.56489,0.0
2016-01-10 10:00:00,-4160.91,85.0162,4075.8938,0.0
2016-01-10 11:00:00,-4173.21,75.16358,3893.06051,204.98591
2016-01-10 12:00:00,-4199.02,53.51766,3362.40052,783.10182
2016-01-10 13:00:00,-4200.45,35.08131,3136.8247,1028.54399
2016-01-10 14:00:00,-4260.42,10.8976,3183.66396,1065.85844
2016-01-10 15:00:00,-4524.83,0.44785,3077.07319,1447.30896
2016-01-10 16:00:00,-4944.69,0.0,2979.02892,1965.66108
2016-01-10 17:00:00,-4836.7,0.0,2383.58572,2453.11428
2016-01-10 18:00:00,-4527.16,0.0,1755.62141,2771.53859
2016-01-10 19:00:00,-4190.06,0.0,1523.97795,2666.08205
2016-01-10 20:00:00,-3914.71,0.0,1311.05539,2603.65461
2016-01-10 21:00:00,-3608.7,0.0,1213.89907,2394.80093
2016-01-10 22:00:00,-3358.34,0.0,1294.40636,2063.93364
2016-01-10 23:00:00,-3140.18,0.0,1191.77436,1948.40564
2016-01-11 00:00:00,-2970.03,0.0,1046.40985,1923.62015
2016-01-11 01:00:00,-2942.54,0.0,1123.32836,1819.21164
2016-01-11 02:00:00,-2969.97,0.0,903.04323,2066.92677
2016-01-11 03:00:00,-3070.91,0.0,992.87398,2078.03602
2016-01-11 04:00:00,-3302.84,0.0,967.82645,2335.01355
2016-01-11 05:00:00,-3973.69,0.0,852.61518,3121.07482
2016-01-11 06:00:00,-4662.22,0.0,1060.87601,3601.34399
2016-01-11 07:00:00,-4904.89,0.89569,1251.45187,3652.54244
2016-01-11 08:00:00,-4865.88,56.95115,874.4809,3934.44795
2016-01-11 09:00:00,-4919.34,189.73765,830.60146,3899.00089
2016-01-11 10:00:00,-4906.51,255.64573,775.06771,3875.79656
2016-01-11 11:00:00,-4810.99,204.3673,698.40819,3908.21451
2016-01-11 12:00:00,-4846.37,174.43622,597.81107,4074.12271
2016-01-11 13:00:00,-4841.12,113.9023,550.89781,4176.31989
2016-01-11 14:00:00,-4724.47,28.73682,721.38385,3974.34933
2016-01-11 15:00:00,-4888.8,0.29856,720.79188,4167.70955
2016-01-11 16:00:00,-5262.65,0.0,846.95451,4415.69549
2016-01-11 17:00:00,-5033.63,0.0,971.89621,4061.73379
2016-01-11 18:00:00,-4795.26,0.0,1690.8012,3104.4588
2016-01-11 19:00:00,-4433.14,0.07464,1839.12553,2593.93983
2016-01-11 20:00:00,-4150.98,0.0,1749.70176,2401.27824
2016-01-11 21:00:00,-3786.65,0.0,1822.92048,1963.72952
2016-01-11 22:00:00,-3445.25,0.0,1709.18912,1736.06088
2016-01-11 23:00:00,-3215.73,0.0,1733.5337,1482.1963
2016-01-12 00:00:00,-3094.03,0.0,2001.69403,1092.33597
2016-01-12 01:00:00,-3036.43,0.0,1962.73531,1073.69469
2016-01-12 02:00:00,-3065.7,0.0,1839.05154,1226.64846
2016-01-12 03:00:00,-3162.75,0.0,1785.18268,1377.56732
2016-01-12 04:00:00,-3424.97,0.0,1616.65753,1808.31247
2016-01-12 05:00:00,-4057.62,0.0,1531.15553,2526.46447
2016-01-12 06:00:00,-4716.23,0.07464,1560.86479,3155.29057
2016-01-12 07:00:00,-4972.39,0.14928,1469.59112,3502.64959
2016-01-12 08:00:00,-4935.52,18.43635,1454.75499,3462.32866
2016-01-12 09:00:00,-4992.47,83.7473,1322.93169,3585.791
2016-01-12 10:00:00,-4980.77,140.69845,1258.92543,3581.14611
2016-01-12 11:00:00,-4891.85,162.9415,1262.84721,3466.0613
2016-01-12 12:00:00,-4906.83,149.28218,1298.8831,3458.66472
2016-01-12 13:00:00,-4835.84,94.12241,1435.88609,3305.83149
2016-01-12 14:00:00,-4753.06,24.78084,1417.72016,3310.559
2016-01-12 15:00:00,-4949.18,0.59713,1127.99009,3820.59279
2016-01-12 16:00:00,-5308.59,0.0,1212.75213,4095.83787
2016-01-12 17:00:00,-5079.97,0.0,1430.29942,3649.67058
2016-01-12 18:00:00,-4748.95,0.0,1413.76139,3335.18861
2016-01-12 19:00:00,-4432.51,0.0,1491.71583,2940.79417
2016-01-12 20:00:00,-4159.06,0.0,1584.17343,2574.88657
2016-01-12 21:00:00,-3795.3,0.0,2188.64411,1606.65589
2016-01-12 22:00:00,-3430.04,0.0,2567.57596,862.46404
2016-01-12 23:00:00,-3168.14,0.0,2744.53662,423.60338
2016-01-13 00:00:00,-3079.68,0.0,2847.16863,232.51137
2016-01-13 01:00:00,-3057.72,0.0,2905.69921,152.02079
2016-01-13 02:00:00,-3069.09,0.0,2672.42784,396.66216
2016-01-13 03:00:00,-3133.74,0.0,2525.06545,608.67455
2016-01-13 04:00:00,-3372.81,0.0,2356.5403,1016.2697
2016-01-13 05:00:00,-4067.92,0.0,1863.02613,2204.89387
2016-01-13 06:00:00,-4803.22,0.0,1444.83957,3358.38043
2016-01-13 07:00:00,-5102.09,1.04498,1826.47227,3274.57275
2016-01-13 08:00:00,-5087.72,65.90808,1805.60549,3216.20643
2016-01-13 09:00:00,-5046.22,257.06391,1483.05834,3306.09775
2016-01-13 10:00:00,-4770.84,427.02167,959.72392,3384.09442
2016-01-13 11:00:00,-4567.98,551.29908,533.9528,3482.72812
2016-01-13 12:00:00,-4580.16,517.41202,386.36842,3676.37955
2016-01-13 13:00:00,-4632.69,298.19115,245.25867,4089.24018
2016-01-13 14:00:00,-4654.29,83.44874,271.34214,4299.49912
2016-01-13 15:00:00,-4920.97,1.86603,192.79573,4726.30824
2016-01-13 16:00:00,-5519.66,0.0,294.20681,5225.45319
2016-01-13 17:00:00,-5401.88,0.0,166.56427,5235.31573
2016-01-13 18:00:00,-5044.35,0.0,361.46888,4682.88112
2016-01-13 19:00:00,-4696.91,0.0,110.88252,4586.02748
2016-01-13 20:00:00,-4371.59,0.0,150.10023,4221.48977
2016-01-13 21:00:00,-4023.69,0.0,156.75984,3866.93016
2016-01-13 22:00:00,-3650.86,0.0,139.85183,3511.00817
2016-01-13 23:00:00,-3403.21,0.0,650.53299,2752.67701
2016-01-14 00:00:00,-3272.27,0.0,1240.27852,2031.99148
2016-01-14 01:00:00,-3222.38,0.0,941.11401,2281.26599
2016-01-14 02:00:00,-3244.94,0.0,1141.82728,2103.11272
2016-01-14 03:00:00,-3326.99,0.0,1317.715,2009.275
2016-01-14 04:00:00,-3578.54,0.0,1382.86819,2195.67181
2016-01-14 05:00:00,-4224.39,0.0,1416.31424,2808.07576
2016-01-14 06:00:00,-4943.82,0.0,1335.43696,3608.38304
2016-01-14 07:00:00,-5138.66,1.04498,1493.30674,3644.30829
2016-01-14 08:00:00,-5141.22,38.73872,1242.75738,3859.7239
2016-01-14 09:00:00,-5208.19,119.3511,1295.84928,3792.98962
2016-01-14 10:00:00,-5203.44,181.15392,1203.0587,3819.22738
2016-01-14 11:00:00,-5092.01,180.70607,1020.58536,3890.71856
2016-01-14 12:00:00,-5098.33,141.1463,987.54629,3969.63741
2016-01-14 13:00:00,-5045.68,81.88127,1443.32266,3520.47607
2016-01-14 14:00:00,-4932.27,20.07845,1753.14256,3159.04899
2016-01-14 15:00:00,-5154.32,0.44785,1907.20155,3246.6706
2016-01-14 16:00:00,-5517.09,0.0,2118.31122,3398.77878
2016-01-14 17:00:00,-5294.17,0.07464,2257.34909,3036.74627
2016-01-14 18:00:00,-4970.99,0.59713,2415.10787,2555.285
2016-01-14 19:00:00,-4639.93,1.11962,2396.79394,2242.01644
2016-01-14 20:00:00,-4348.0,0.52249,2368.34261,1979.13491
2016-01-14 21:00:00,-3992.57,0.0,2250.94847,1741.62153
2016-01-14 22:00:00,-3658.71,0.0,2192.60288,1466.10712
2016-01-14 23:00:00,-3432.1,0.0,2094.29962,1337.80038
2016-01-15 00:00:00,-3287.82,0.0,2024.22571,1263.59429
2016-01-15 01:00:00,-3233.87,0.0,1959.33151,1274.53849
2016-01-15 02:00:00,-3270.52,0.0,1952.85689,1317.66311
2016-01-15 03:00:00,-3357.76,0.59713,1984.82302,1372.33985
2016-01-15 04:00:00,-3606.19,0.82105,1796.50402,1808.86493
2016-01-15 05:00:00,-4221.15,0.59713,1690.32023,2530.23264
2016-01-15 06:00:00,-4905.66,0.89569,1422.0489,3482.7154
2016-01-15 07:00:00,-5214.75,1.34354,1196.06611,4017.34035
2016-01-15 08:00:00,-5212.92,53.06981,875.33185,4284.51834
2016-01-15 09:00:00,-5325.12,191.97688,570.24768,4562.89544
2016-01-15 10:00:00,-5240.06,366.63703,407.3092,4466.11378
2016-01-15 11:00:00,-5055.56,403.2858,304.93618,4347.33802
2016-01-15 12:00:00,-4959.41,352.90306,364.94667,4241.56026
2016-01-15 13:00:00,-4829.8,252.66008,365.61264,4211.52728
2016-01-15 14:00:00,-4754.76,86.58366,404.34937,4263.82697
2016-01-15 15:00:00,-5042.8,2.98564,473.05436,4566.76
2016-01-15 16:00:00,-5497.97,0.0,303.04929,5194.92071
2016-01-15 17:00:00,-5349.41,0.0,359.80397,4989.60603
2016-01-15 18:00:00,-4933.89,0.0,269.23327,4664.65673
2016-01-15 19:00:00,-4556.82,0.0,182.84332,4373.97668
2016-01-15 20:00:00,-4297.12,0.0,207.77986,4089.34014
2016-01-15 21:00:00,-4040.32,0.0,119.54001,3920.77999
2016-01-15 22:00:00,-3768.36,0.0,69.44494,3698.91506
2016-01-15 23:00:00,-3540.05,0.0,28.45134,3511.59866
2016-01-16 00:00:00,-3384.26,0.0,56.16272,3328.09728
2016-01-16 01:00:00,-3312.62,0.0,61.82339,3250.79661
2016-01-16 02:00:00,-3284.36,0.0,41.95555,3242.40445
2016-01-16 03:00:00,-3283.98,0.0,33.96402,3250.01598
2016-01-16 04:00:00,-3368.42,0.07464,13.02324,3355.32212
2016-01-16 05:00:00,-3557.63,0.0,14.76214,3542.86786
2016-01-16 06:00:00,-3893.09,0.0,19.75685,3873.33315
2016-01-16 07:00:00,-4230.06,1.94067,23.12365,4204.99568
2016-01-16 08:00:00,-4419.48,53.51766,24.27058,4341.69176
2016-01-16 09:00:00,-4573.83,191.23047,41.95555,4340.64398
2016-01-16 10:00:00,-4564.65,321.77773,76.36354,4166.50873
2016-01-16 11:00:00,-4492.87,424.25995,69.92591,3998.68414
2016-01-16 12:00:00,-4402.3,485.91348,82.2092,3834.17732
2016-01-16 13:00:00,-4329.34,328.27151,130.23239,3870.8361
2016-01-16 14:00:00,-4336.01,110.9913,176.14671,4048.87199
2016-01-16 15:00:00,-4613.11,5.00095,841.73781,3766.37123
2016-01-16 16:00:00,-5083.32,0.07464,1043.56102,4039.68434
2016-01-16 17:00:00,-4946.14,0.0,918.43433,4027.70567
2016-01-16 18:00:00,-4594.61,0.0,546.53206,4048.07794
2016-01-16 19:00:00,-4337.0,0.0,746.72737,3590.27263
2016-01-16 20:00:00,-4096.99,0.0,1372.36081,2724.62919
2016-01-16 21:00:00,-3849.21,0.0,1820.47862,2028.73138
2016-01-16 22:00:00,-3587.46,0.0,1753.62353,1833.83647
2016-01-16 23:00:00,-3397.25,0.0,1542.36587,1854.88413
2016-01-17 00:00:00,-3274.56,0.0,1528.1957,1746.3643
2016-01-17 01:00:00,-3205.19,0.0,1482.50337,1722.68663
2016-01-17 02:00:00,-3186.43,0.0,1132.35583,2054.07417
2016-01-17 03:00:00,-3214.96,0.0,849.39637,2365.56363
2016-01-17 04:00:00,-3319.89,0.0,643.57739,2676.31261
2016-01-17 05:00:00,-3518.99,0.0,527.1452,2991.8448
2016-01-17 06:00:00,-3795.61,0.0,500.43276,3295.17724
2016-01-17 07:00:00,-4094.47,3.88134,737.66289,3352.92577
2016-01-17 08:00:00,-4312.05,177.27258,818.17019,3316.60723
2016-01-17 09:00:00,-4377.11,603.8464,641.46852,3131.79508
2016-01-17 10:00:00,-4342.47,1009.59536,502.98561,2829.88903
2016-01-17 11:00:00,-4242.65,1209.55883,374.12214,2658.96903
2016-01-17 12:00:00,-4180.58,1126.18474,336.45834,2717.93692
2016-01-17 13:00:00,-4164.18,780.5965,285.21633,3098.36717
2016-01-17 14:00:00,-4202.33,297.59402,246.18361,3658.55237
2016-01-17 15:00:00,-4541.16,13.58468,290.61802,4236.9573
2016-01-17 16:00:00,-5161.12,0.0,329.24376,4831.87624
2016-01-17 17:00:00,-5079.36,0.0,341.86002,4737.49998
2016-01-17 18:00:00,-4747.01,0.0,317.51545,4429.49455
2016-01-17 19:00:00,-4431.24,0.0,321.7702,4109.4698
