utc_timestamp,cet_cest_timestamp,DE_solar_capacity,DE_solar_generation_actual,DE_wind_capacity,DE_wind_generation_actual,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,NO_wind_onshore_generation_actual,SE_wind_capacity,SE_wind_offshore_capacity,SE_wind_onshore_capacity,SE_wind_onshore_generation_actual
2014-12-31T23:00:00Z,2015-01-01T00:00:00+0100,37248,,27913,,667,,27246,,,,,,
2015-01-01T00:00:00Z,2015-01-01T01:00:00+0100,37248,,27913,8852,667,517,27246,8336,,4959,191,4767,
2015-01-01T01:00:00Z,2015-01-01T02:00:00+0100,37248,,27913,9054,667,514,27246,8540,479.4,4959,191,4767,
2015-01-01T02:00:00Z,2015-01-01T03:00:00+0100,37248,,27913,9070,667,518,27246,8552,422.74,4959,191,4767,
2015-01-01T03:00:00Z,2015-01-01T04:00:00+0100,37248,,27913,9163,667,520,27246,8643,408.35,4959,191,4767,
2015-01-01T04:00:00Z,2015-01-01T05:00:00+0100,37248,,27913,9231,667,520,27246,8712,415.94,4959,191,4767,
2015-01-01T05:00:00Z,2015-01-01T06:00:00+0100,37248,,27913,9689,667,521,27246,9167,378.65,4959,191,4767,
2015-01-01T06:00:00Z,2015-01-01T07:00:00+0100,37248,,27913,10331,667,520,27246,9811,329.2,4959,191,4767,
2015-01-01T07:00:00Z,2015-01-01T08:00:00+0100,37248,71,27913,10208,667,525,27246,9683,328.49,4959,191,4767,
2015-01-01T08:00:00Z,2015-01-01T09:00:00+0100,37248,773,27913,10029,667,527,27246,9502,320.45,4959,191,4767,
2015-01-01T09:00:00Z,2015-01-01T10:00:00+0100,37248,2117,27913,10550,667,525,27246,10025,319.51,4959,191,4767,
2015-01-01T10:00:00Z,2015-01-01T11:00:00+0100,37248,3364,27913,11390,667,528,27246,10862,328.29,4959,191,4767,
2015-01-01T11:00:00Z,2015-01-01T12:00:00+0100,37248,4198,27913,12103,667,528,27246,11575,470.21,4959,191,4767,
2015-01-01T12:00:00Z,2015-01-01T13:00:00+0100,37248,3500,27913,12505,667,528,27246,11977,497.58,4959,191,4767,
2015-01-01T13:00:00Z,2015-01-01T14:00:00+0100,37248,2279,27913,11921,667,525,27246,11396,529.55,4959,191,4767,
2015-01-01T14:00:00Z,2015-01-01T15:00:00+0100,37248,746,27913,11851,667,524,27246,11327,495.3,4959,191,4767,
2015-01-01T15:00:00Z,2015-01-01T16:00:00+0100,37248,50,27913,13582,667,524,27246,13058,634.46,4959,191,4767,
2015-01-01T16:00:00Z,2015-01-01T17:00:00+0100,37248,0,27913,15436,667,524,27246,14911,557.25,4959,191,4767,
2015-01-01T17:00:00Z,2015-01-01T18:00:00+0100,37248,0,27913,16868,667,524,27246,16344,563.56,4959,191,4767,
2015-01-01T18:00:00Z,2015-01-01T19:00:00+0100,37248,0,27913,18008,667,524,27246,17485,642.28,4959,191,4767,
2015-01-01T19:00:00Z,2015-01-01T20:00:00+0100,37248,0,27913,19181,667,522,27246,18659,584.12,4959,191,4767,
2015-01-01T20:00:00Z,2015-01-01T21:00:00+0100,37248,0,27913,20353,667,521,27246,19831,552.27,4959,191,4767,
2015-01-01T21:00:00Z,2015-01-01T22:00:00+0100,37248,0,27913,21235,667,519,27246,20716,466.04,4959,191,4767,
2015-01-01T22:00:00Z,2015-01-01T23:00:00+0100,37248,0,27913,22083,667,494,27246,21589,359.8,4959,191,4767,
2015-01-01T23:00:00Z,2015-01-02T00:00:00+0100,37250,0,27926,22472,667,305,27259,22167,324.6,4959,191,4767,
2015-01-02T00:00:00Z,2015-01-02T01:00:00+0100,37250,0,27926,23434,667,276,27259,23158,309.97,4959,191,4767,
2015-01-02T01:00:00Z,2015-01-02T02:00:00+0100,37250,0,27926,24248,667,282,27259,23966,273.95,4959,191,4767,
2015-01-02T02:00:00Z,2015-01-02T03:00:00+0100,37250,0,27926,25034,667,325,27259,24709,272.23,4959,191,4767,
2015-01-02T03:00:00Z,2015-01-02T04:00:00+0100,37250,0,27926,25721,667,335,27259,25386,330.15,4959,191,4767,
2015-01-02T04:00:00Z,2015-01-02T05:00:00+0100,37250,0,27926,26172,667,388,27259,25784,344.41,4959,191,4767,
2015-01-02T05:00:00Z,2015-01-02T06:00:00+0100,37250,0,27926,26355,667,498,27259,25857,421.66,4959,191,4767,
2015-01-02T06:00:00Z,2015-01-02T07:00:00+0100,37250,0,27926,26193,667,498,27259,25694,443.72,4959,191,4767,
2015-01-02T07:00:00Z,2015-01-02T08:00:00+0100,37250,38,27926,26590,667,480,27259,26110,460.17,4959,191,4767,
2015-01-02T08:00:00Z,2015-01-02T09:00:00+0100,37250,252,27926,25934,667,367,27259,25567,430.28,4959,191,4767,
2015-01-02T09:00:00Z,2015-01-02T10:00:00+0100,37250,667,27926,25641,667,406,27259,25235,476.56,4959,191,4767,
2015-01-02T10:00:00Z,2015-01-02T11:00:00+0100,37250,1262,27926,25810,667,420,27259,25391,516.5,4959,191,4767,
2015-01-02T11:00:00Z,2015-01-02T12:00:00+0100,37250,1726,27926,25642,667,414,27259,25228,588.89,4959,191,4767,
2015-01-02T12:00:00Z,2015-01-02T13:00:00+0100,37250,1899,27926,25795,667,431,27259,25363,576.35,4959,191,4767,
2015-01-02T13:00:00Z,2015-01-02T14:00:00+0100,37250,1352,27926,25297,667,486,27259,24812,644.6,4959,191,4767,
2015-01-02T14:00:00Z,2015-01-02T15:00:00+0100,37250,516,27926,24982,667,489,27259,24493,626.56,4959,191,4767,
2015-01-02T15:00:00Z,2015-01-02T16:00:00+0100,37250,45,27926,24719,667,494,27259,24226,606.02,4959,191,4767,
2015-01-02T16:00:00Z,2015-01-02T17:00:00+0100,37250,0,27926,24301,667,492,27259,23810,587.87,4959,191,4767,
2015-01-02T17:00:00Z,2015-01-02T18:00:00+0100,37250,0,27926,25010,667,475,27259,24535,580.65,4959,191,4767,
2015-01-02T18:00:00Z,2015-01-02T19:00:00+0100,37250,0,27926,24783,667,502,27259,24281,575.21,4959,191,4767,
2015-01-02T19:00:00Z,2015-01-02T20:00:00+0100,37250,0,27926,24279,667,512,27259,23767,569.97,4959,191,4767,
2015-01-02T20:00:00Z,2015-01-02T21:00:00+0100,37250,0,27926,24366,667,477,27259,23890,493.66,4959,191,4767,
2015-01-02T21:00:00Z,2015-01-02T22:00:00+0100,37250,0,27926,24546,667,502,27259,24043,457.35,4959,191,4767,
2015-01-02T22:00:00Z,2015-01-02T23:00:00+0100,37250,0,27926,24626,667,475,27259,24150,499.98,4959,191,4767,
2015-01-02T23:00:00Z,2015-01-03T00:00:00+0100,37250,0,27926,24076,667,509,27259,23567,478.38,4959,191,4767,
2015-01-03T00:00:00Z,2015-01-03T01:00:00+0100,37250,0,27926,23277,667,509,27259,22768,519.69,4959,191,4767,
2015-01-03T01:00:00Z,2015-01-03T02:00:00+0100,37250,0,27926,22117,667,513,27259,21604,536.1,4959,191,4767,
2015-01-03T02:00:00Z,2015-01-03T03:00:00+0100,37250,0,27926,20918,667,512,27259,20406,481.53,4959,191,4767,
2015-01-03T03:00:00Z,2015-01-03T04:00:00+0100,37250,0,27926,20291,667,513,27259,19778,510.06,4959,191,4767,
2015-01-03T04:00:00Z,2015-01-03T05:00:00+0100,37250,0,27926,20508,667,513,27259,19995,460.6,4959,191,4767,
2015-01-03T05:00:00Z,2015-01-03T06:00:00+0100,37250,0,27926,21327,667,513,27259,20813,505.37,4959,191,4767,
2015-01-03T06:00:00Z,2015-01-03T07:00:00+0100,37250,0,27926,21946,667,513,27259,21433,528.32,4959,191,4767,
2015-01-03T07:00:00Z,2015-01-03T08:00:00+0100,37250,74,27926,22980,667,512,27259,22468,486.27,4959,191,4767,
2015-01-03T08:00:00Z,2015-01-03T09:00:00+0100,37250,608,27926,23419,667,492,27259,22927,456.49,4959,191,4767,
2015-01-03T09:00:00Z,2015-01-03T10:00:00+0100,37250,1279,27926,23097,667,474,27259,22623,401.65,4959,191,4767,
2015-01-03T10:00:00Z,2015-01-03T11:00:00+0100,37250,1700,27926,23230,667,502,27259,22728,420.75,4959,191,4767,
2015-01-03T11:00:00Z,2015-01-03T12:00:00+0100,37250,1618,27926,22829,667,480,27259,22349,337.65,4959,191,4767,
2015-01-03T12:00:00Z,2015-01-03T13:00:00+0100,37250,1155,27926,21174,667,516,27259,20658,343.42,4959,191,4767,
2015-01-03T13:00:00Z,2015-01-03T14:00:00+0100,37250,587,27926,19464,667,513,27259,18951,343.61,4959,191,4767,
2015-01-03T14:00:00Z,2015-01-03T15:00:00+0100,37250,195,27926,17468,667,489,27259,16979,337.31,4959,191,4767,
2015-01-03T15:00:00Z,2015-01-03T16:00:00+0100,37250,21,27926,16038,667,475,27259,15563,357.29,4959,191,4767,
2015-01-03T16:00:00Z,2015-01-03T17:00:00+0100,37250,0,27926,15378,667,488,27259,14890,383.49,4959,191,4767,
2015-01-03T17:00:00Z,2015-01-03T18:00:00+0100,37250,0,27926,14449,667,513,27259,13936,404.07,4959,191,4767,
2015-01-03T18:00:00Z,2015-01-03T19:00:00+0100,37250,0,27926,12946,667,514,27259,12432,411.54,4959,191,4767,
2015-01-03T19:00:00Z,2015-01-03T20:00:00+0100,37250,0,27926,13871,667,514,27259,13357,422.73,4959,191,4767,
2015-01-03T20:00:00Z,2015-01-03T21:00:00+0100,37250,0,27926,15216,667,514,27259,14702,348.91,4959,191,4767,
2015-01-03T21:00:00Z,2015-01-03T22:00:00+0100,37250,0,27926,15811,667,515,27259,15296,462.41,4959,191,4767,
2015-01-03T22:00:00Z,2015-01-03T23:00:00+0100,37250,0,27926,17337,667,514,27259,16823,488.91,4959,191,4767,
2015-01-03T23:00:00Z,2015-01-04T00:00:00+0100,37250,0,27926,17864,667,514,27259,17350,367.84,4959,191,4767,
2015-01-04T00:00:00Z,2015-01-04T01:00:00+0100,37250,0,27926,18736,667,514,27259,18222,401.27,4959,191,4767,
2015-01-04T01:00:00Z,2015-01-04T02:00:00+0100,37250,0,27926,18898,667,512,27259,18386,338.43,4959,191,4767,
2015-01-04T02:00:00Z,2015-01-04T03:00:00+0100,37250,0,27926,18966,667,504,27259,18462,399.64,4959,191,4767,
2015-01-04T03:00:00Z,2015-01-04T04:00:00+0100,37250,0,27926,19098,667,505,27259,18593,390.62,4959,191,4767,
2015-01-04T04:00:00Z,2015-01-04T05:00:00+0100,37250,0,27926,18750,667,504,27259,18246,467.03,4959,191,4767,
2015-01-04T05:00:00Z,2015-01-04T06:00:00+0100,37250,0,27926,18627,667,499,27259,18128,468.69,4959,191,4767,
2015-01-04T06:00:00Z,2015-01-04T07:00:00+0100,37250,0,27926,17995,667,495,27259,17499,478.59,4959,191,4767,
2015-01-04T07:00:00Z,2015-01-04T08:00:00+0100,37250,58,27926,17961,667,499,27259,17462,399.61,4959,191,4767,
2015-01-04T08:00:00Z,2015-01-04T09:00:00+0100,37250,974,27926,17248,667,492,27259,16757,396.53,4959,191,4767,
2015-01-04T09:00:00Z,2015-01-04T10:00:00+0100,37250,2771,27926,16822,667,498,27259,16324,458.38,4959,191,4767,
2015-01-04T10:00:00Z,2015-01-04T11:00:00+0100,37250,4151,27926,16905,667,501,27259,16404,423.28,4959,191,4767,
2015-01-04T11:00:00Z,2015-01-04T12:00:00+0100,37250,4579,27926,16848,667,485,27259,16363,356.84,4959,191,4767,
2015-01-04T12:00:00Z,2015-01-04T13:00:00+0100,37250,3992,27926,16658,667,471,27259,16187,345.71,4959,191,4767,
2015-01-04T13:00:00Z,2015-01-04T14:00:00+0100,37250,2421,27926,16118,667,489,27259,15629,369.16,4959,191,4767,
2015-01-04T14:00:00Z,2015-01-04T15:00:00+0100,37250,952,27926,15084,667,482,27259,14602,451.32,4959,191,4767,
2015-01-04T15:00:00Z,2015-01-04T16:00:00+0100,37250,84,27926,14160,667,459,27259,13702,439.8,4959,191,4767,
2015-01-04T16:00:00Z,2015-01-04T17:00:00+0100,37250,0,27926,13715,667,464,27259,13251,459.55,4959,191,4767,
2015-01-04T17:00:00Z,2015-01-04T18:00:00+0100,37250,0,27926,13750,667,470,27259,13280,384.56,4959,191,4767,
2015-01-04T18:00:00Z,2015-01-04T19:00:00+0100,37250,0,27926,14251,667,429,27259,13822,414.69,4959,191,4767,
2015-01-04T19:00:00Z,2015-01-04T20:00:00+0100,37250,0,27926,14132,667,422,27259,13710,419.39,4959,191,4767,
2015-01-04T20:00:00Z,2015-01-04T21:00:00+0100,37250,0,27926,13069,667,406,27259,12664,364.48,4959,191,4767,
2015-01-04T21:00:00Z,2015-01-04T22:00:00+0100,37250,0,27926,12458,667,465,27259,11992,360.65,4959,191,4767,
2015-01-04T22:00:00Z,2015-01-04T23:00:00+0100,37250,0,27926,12453,667,461,27259,11993,360.47,4959,191,4767,
2015-01-04T23:00:00Z,2015-01-05T00:00:00+0100,37252,0,27939,12321,670,474,27268,11847,273.35,4959,191,4767,
2015-01-05T00:00:00Z,2015-01-05T01:00:00+0100,37252,0,27939,12279,670,465,27268,11815,294.87,4959,191,4767,2203
2015-01-05T01:00:00Z,2015-01-05T02:00:00+0100,37252,0,27939,12660,670,462,27268,12199,352.94,4959,191,4767,2083
2015-01-05T02:00:00Z,2015-01-05T03:00:00+0100,37252,0,27939,12763,670,450,27268,12313,318.53,4959,191,4767,1930
2015-01-05T03:00:00Z,2015-01-05T04:00:00+0100,37252,0,27939,13547,670,453,27268,13093,262.1,4959,191,4767,1830
2015-01-05T04:00:00Z,2015-01-05T05:00:00+0100,37252,0,27939,14853,670,459,27268,14395,222.45,4959,191,4767,1691
2015-01-05T05:00:00Z,2015-01-05T06:00:00+0100,37252,0,27939,15410,670,431,27268,14979,202.07,4959,191,4767,1581
2015-01-05T06:00:00Z,2015-01-05T07:00:00+0100,37252,0,27939,15314,670,396,27268,14917,234.85,4959,191,4767,1451
2015-01-05T07:00:00Z,2015-01-05T08:00:00+0100,37252,93,27939,15190,670,335,27268,14854,244.94,4959,191,4767,1345
2015-01-05T08:00:00Z,2015-01-05T09:00:00+0100,37252,1057,27939,14611,670,323,27268,14288,215.99,4959,191,4767,1285
2015-01-05T09:00:00Z,2015-01-05T10:00:00+0100,37252,2986,27939,13642,670,332,27268,13310,223.53,4959,191,4767,1213
2015-01-05T10:00:00Z,2015-01-05T11:00:00+0100,37252,4770,27939,12310,670,357,27268,11953,213.09,4959,191,4767,1117
2015-01-05T11:00:00Z,2015-01-05T12:00:00+0100,37252,5870,27939,11118,670,411,27268,10707,206.06,4959,191,4767,941
2015-01-05T12:00:00Z,2015-01-05T13:00:00+0100,37252,5666,27939,9794,670,387,27268,9407,214.86,4959,191,4767,866
2015-01-05T13:00:00Z,2015-01-05T14:00:00+0100,37252,4095,27939,7868,670,319,27268,7548,216.08,4959,191,4767,794
2015-01-05T14:00:00Z,2015-01-05T15:00:00+0100,37252,1788,27939,6205,670,274,27268,5931,219.31,4959,191,4767,736
2015-01-05T15:00:00Z,2015-01-05T16:00:00+0100,37252,197,27939,5077,670,196,27268,4881,231.54,4959,191,4767,688
2015-01-05T16:00:00Z,2015-01-05T17:00:00+0100,37252,0,27939,4507,670,155,27268,4353,247.28,4959,191,4767,644
2015-01-05T17:00:00Z,2015-01-05T18:00:00+0100,37252,0,27939,4236,670,157,27268,4079,276.97,4959,191,4767,623
2015-01-05T18:00:00Z,2015-01-05T19:00:00+0100,37252,0,27939,3924,670,217,27268,3707,314.39,4959,191,4767,635
2015-01-05T19:00:00Z,2015-01-05T20:00:00+0100,37252,0,27939,3186,670,172,27268,3014,342.75,4959,191,4767,602
2015-01-05T20:00:00Z,2015-01-05T21:00:00+0100,37252,0,27939,2637,670,157,27268,2480,348.32,4959,191,4767,582
2015-01-05T21:00:00Z,2015-01-05T22:00:00+0100,37252,0,27939,2108,670,174,27268,1934,367.51,4959,191,4767,631
2015-01-05T22:00:00Z,2015-01-05T23:00:00+0100,37252,0,27939,1810,670,192,27268,1618,362.96,4959,191,4767,652
2015-01-05T23:00:00Z,2015-01-06T00:00:00+0100,37253,0,27950,1491,675,180,27275,1311,390.19,4959,191,4767,910
2015-01-06T00:00:00Z,2015-01-06T01:00:00+0100,37253,0,27950,1171,675,160,27275,1011,384.19,4959,191,4767,1045
2015-01-06T01:00:00Z,2015-01-06T02:00:00+0100,37253,0,27950,907,675,144,27275,763,371,4959,191,4767,1214
2015-01-06T02:00:00Z,2015-01-06T03:00:00+0100,37253,0,27950,840,675,136,27275,703,382.33,4959,191,4767,1344
2015-01-06T03:00:00Z,2015-01-06T04:00:00+0100,37253,0,27950,916,675,152,27275,764,397.72,4959,191,4767,1450
2015-01-06T04:00:00Z,2015-01-06T05:00:00+0100,37253,0,27950,1102,675,174,27275,928,399.61,4959,191,4767,1534
2015-01-06T05:00:00Z,2015-01-06T06:00:00+0100,37253,0,27950,1433,675,199,27275,1234,392.4,4959,191,4767,1684
2015-01-06T06:00:00Z,2015-01-06T07:00:00+0100,37253,0,27950,1793,675,233,27275,1560,389.34,4959,191,4767,1805
2015-01-06T07:00:00Z,2015-01-06T08:00:00+0100,37253,183,27950,2181,675,236,27275,1946,398.74,4959,191,4767,2002
2015-01-06T08:00:00Z,2015-01-06T09:00:00+0100,37253,2055,27950,2622,675,231,27275,2391,407.03,4959,191,4767,2170
2015-01-06T09:00:00Z,2015-01-06T10:00:00+0100,37253,4694,27950,3065,675,261,27275,2804,451.13,4959,191,4767,2258
2015-01-06T10:00:00Z,2015-01-06T11:00:00+0100,37253,6658,27950,3437,675,287,27275,3150,445.6,4959,191,4767,2413
2015-01-06T11:00:00Z,2015-01-06T12:00:00+0100,37253,7272,27950,3409,675,291,27275,3118,439.43,4959,191,4767,2541
2015-01-06T12:00:00Z,2015-01-06T13:00:00+0100,37253,6351,27950,3773,675,282,27275,3491,439.02,4959,191,4767,2516
2015-01-06T13:00:00Z,2015-01-06T14:00:00+0100,37253,3958,27950,4349,675,290,27275,4059,426.33,4959,191,4767,2639
2015-01-06T14:00:00Z,2015-01-06T15:00:00+0100,37253,1554,27950,5189,675,323,27275,4866,415.07,4959,191,4767,2795
2015-01-06T15:00:00Z,2015-01-06T16:00:00+0100,37253,163,27950,6674,675,372,27275,6301,408.32,4959,191,4767,2966
2015-01-06T16:00:00Z,2015-01-06T17:00:00+0100,37253,0,27950,8121,675,403,27275,7718,379.05,4959,191,4767,3191
2015-01-06T17:00:00Z,2015-01-06T18:00:00+0100,37253,0,27950,9376,675,393,27275,8983,390.32,4959,191,4767,3308
2015-01-06T18:00:00Z,2015-01-06T19:00:00+0100,37253,0,27950,9575,675,388,27275,9187,383.45,4959,191,4767,3364
2015-01-06T19:00:00Z,2015-01-06T20:00:00+0100,37253,0,27950,9714,675,424,27275,9291,353.45,4959,191,4767,3486
2015-01-06T20:00:00Z,2015-01-06T21:00:00+0100,37253,0,27950,9263,675,403,27275,8860,358.38,4959,191,4767,3521
2015-01-06T21:00:00Z,2015-01-06T22:00:00+0100,37253,0,27950,9666,675,450,27275,9215,380.71,4959,191,4767,3494
2015-01-06T22:00:00Z,2015-01-06T23:00:00+0100,37253,0,27950,9524,675,475,27275,9050,366.48,4959,191,4767,3506
2015-01-06T23:00:00Z,2015-01-07T00:00:00+0100,37256,0,27957,9127,675,483,27281,8644,494.51,4961,191,4770,3864
2015-01-07T00:00:00Z,2015-01-07T01:00:00+0100,37256,0,27957,8514,675,462,27281,8052,486.59,4961,191,4770,3794
2015-01-07T01:00:00Z,2015-01-07T02:00:00+0100,37256,0,27957,8188,675,391,27281,7797,405.79,4961,191,4770,3725
2015-01-07T02:00:00Z,2015-01-07T03:00:00+0100,37256,0,27957,8711,675,389,27281,8322,364.97,4961,191,4770,3601
2015-01-07T03:00:00Z,2015-01-07T04:00:00+0100,37256,0,27957,8753,675,389,27281,8365,255.31,4961,191,4770,3430
2015-01-07T04:00:00Z,2015-01-07T05:00:00+0100,37256,0,27957,8452,675,328,27281,8124,257.49,4961,191,4770,3216
2015-01-07T05:00:00Z,2015-01-07T06:00:00+0100,37256,0,27957,8458,675,274,27281,8184,217.55,4961,191,4770,2911
2015-01-07T06:00:00Z,2015-01-07T07:00:00+0100,37256,0,27957,8066,675,254,27281,7812,179.93,4961,191,4770,2687
2015-01-07T07:00:00Z,2015-01-07T08:00:00+0100,37256,50,27957,7725,675,286,27281,7439,196.88,4961,191,4770,2413
2015-01-07T08:00:00Z,2015-01-07T09:00:00+0100,37256,609,27957,7299,675,350,27281,6949,193.11,4961,191,4770,2185
2015-01-07T09:00:00Z,2015-01-07T10:00:00+0100,37256,1812,27957,7114,675,395,27281,6719,222.89,4961,191,4770,2002
2015-01-07T10:00:00Z,2015-01-07T11:00:00+0100,37256,3060,27957,7229,675,477,27281,6751,241.45,4961,191,4770,1951
2015-01-07T11:00:00Z,2015-01-07T12:00:00+0100,37256,3777,27957,7460,675,503,27281,6956,252.25,4961,191,4770,1871
2015-01-07T12:00:00Z,2015-01-07T13:00:00+0100,37256,3715,27957,7775,675,488,27281,7288,277.87,4961,191,4770,1804
2015-01-07T13:00:00Z,2015-01-07T14:00:00+0100,37256,2800,27957,7330,675,495,27281,6834,291.73,4961,191,4770,1723
2015-01-07T14:00:00Z,2015-01-07T15:00:00+0100,37256,1157,27957,7095,675,509,27281,6587,311.16,4961,191,4770,1625
2015-01-07T15:00:00Z,2015-01-07T16:00:00+0100,37256,134,27957,7546,675,517,27281,7029,350.09,4961,191,4770,1530
2015-01-07T16:00:00Z,2015-01-07T17:00:00+0100,37256,0,27957,8698,675,524,27281,8173,365.84,4961,191,4770,1544
2015-01-07T17:00:00Z,2015-01-07T18:00:00+0100,37256,0,27957,10209,675,515,27281,9694,375.98,4961,191,4770,1488
2015-01-07T18:00:00Z,2015-01-07T19:00:00+0100,37256,0,27957,11382,675,525,27281,10857,406.53,4961,191,4770,1488
2015-01-07T19:00:00Z,2015-01-07T20:00:00+0100,37256,0,27957,12803,675,535,27281,12268,413.94,4961,191,4770,1608
2015-01-07T20:00:00Z,2015-01-07T21:00:00+0100,37256,0,27957,14009,675,535,27281,13474,436.62,4961,191,4770,1763
2015-01-07T21:00:00Z,2015-01-07T22:00:00+0100,37256,0,27957,14561,675,535,27281,14026,431.17,4961,191,4770,2008
2015-01-07T22:00:00Z,2015-01-07T23:00:00+0100,37256,0,27957,14790,675,535,27281,14255,472.99,4961,191,4770,2272
2015-01-07T23:00:00Z,2015-01-08T00:00:00+0100,37258,0,27966,15037,675,535,27291,14502,483.3,4961,191,4770,2545
2015-01-08T00:00:00Z,2015-01-08T01:00:00+0100,37258,0,27966,15807,675,534,27291,15273,447.33,4961,191,4770,2798
2015-01-08T01:00:00Z,2015-01-08T02:00:00+0100,37258,0,27966,16449,675,533,27291,15915,425.87,4961,191,4770,3030
2015-01-08T02:00:00Z,2015-01-08T03:00:00+0100,37258,0,27966,16695,675,531,27291,16164,414.8,4961,191,4770,3365
2015-01-08T03:00:00Z,2015-01-08T04:00:00+0100,37258,0,27966,16787,675,529,27291,16258,393.55,4961,191,4770,3579
2015-01-08T04:00:00Z,2015-01-08T05:00:00+0100,37258,0,27966,16751,675,532,27291,16218,503.48,4961,191,4770,3720
2015-01-08T05:00:00Z,2015-01-08T06:00:00+0100,37258,0,27966,17496,675,533,27291,16962,536.8,4961,191,4770,3836
2015-01-08T06:00:00Z,2015-01-08T07:00:00+0100,37258,0,27966,18076,675,534,27291,17542,521.02,4961,191,4770,3838
2015-01-08T07:00:00Z,2015-01-08T08:00:00+0100,37258,57,27966,18039,675,536,27291,17503,505.94,4961,191,4770,3756
2015-01-08T08:00:00Z,2015-01-08T09:00:00+0100,37258,446,27966,18177,675,527,27291,17649,500.39,4961,191,4770,3635
2015-01-08T09:00:00Z,2015-01-08T10:00:00+0100,37258,1083,27966,18094,675,529,27291,17566,521.78,4961,191,4770,3443
2015-01-08T10:00:00Z,2015-01-08T11:00:00+0100,37258,1738,27966,17924,675,524,27291,17400,517.49,4961,191,4770,3240
2015-01-08T11:00:00Z,2015-01-08T12:00:00+0100,37258,2062,27966,17249,675,474,27291,16774,496.24,4961,191,4770,3060
2015-01-08T12:00:00Z,2015-01-08T13:00:00+0100,37258,1702,27966,16601,675,451,27291,16150,502.26,4961,191,4770,2899
2015-01-08T13:00:00Z,2015-01-08T14:00:00+0100,37258,1039,27966,16519,675,433,27291,16086,570.01,4961,191,4770,2775
2015-01-08T14:00:00Z,2015-01-08T15:00:00+0100,37258,414,27966,15881,675,425,27291,15457,575.03,4961,191,4770,2577
2015-01-08T15:00:00Z,2015-01-08T16:00:00+0100,37258,58,27966,16707,675,482,27291,16225,557.67,4961,191,4770,2473
2015-01-08T16:00:00Z,2015-01-08T17:00:00+0100,37258,0,27966,16975,675,527,27291,16448,532.9,4961,191,4770,2424
2015-01-08T17:00:00Z,2015-01-08T18:00:00+0100,37258,0,27966,18201,675,528,27291,17674,574.92,4961,191,4770,2536
2015-01-08T18:00:00Z,2015-01-08T19:00:00+0100,37258,0,27966,19836,675,526,27291,19310,598.84,4961,191,4770,2568
2015-01-08T19:00:00Z,2015-01-08T20:00:00+0100,37258,0,27966,21336,675,527,27291,20809,557.61,4961,191,4770,2648
2015-01-08T20:00:00Z,2015-01-08T21:00:00+0100,37258,0,27966,22571,675,529,27291,22042,528.56,4961,191,4770,2838
2015-01-08T21:00:00Z,2015-01-08T22:00:00+0100,37258,0,27966,22747,675,529,27291,22218,485.52,4961,191,4770,2991
2015-01-08T22:00:00Z,2015-01-08T23:00:00+0100,37258,0,27966,22911,675,526,27291,22384,460.18,4961,191,4770,3115
2015-01-08T23:00:00Z,2015-01-09T00:00:00+0100,37260,0,27972,22489,675,521,27296,21968,345.05,4961,191,4770,3119
2015-01-09T00:00:00Z,2015-01-09T01:00:00+0100,37260,0,27972,22208,675,529,27296,21679,290.1,4961,191,4770,3282
2015-01-09T01:00:00Z,2015-01-09T02:00:00+0100,37260,0,27972,22583,675,533,27296,22051,279.58,4961,191,4770,3344
2015-01-09T02:00:00Z,2015-01-09T03:00:00+0100,37260,0,27972,23691,675,533,27296,23158,371.57,4961,191,4770,3325
2015-01-09T03:00:00Z,2015-01-09T04:00:00+0100,37260,0,27972,25057,675,525,27296,24532,385.59,4961,191,4770,3241
2015-01-09T04:00:00Z,2015-01-09T05:00:00+0100,37260,0,27972,26415,675,403,27296,26011,401.91,4961,191,4770,3131
2015-01-09T05:00:00Z,2015-01-09T06:00:00+0100,37260,0,27972,27400,675,254,27296,27146,389.05,4961,191,4770,2980
2015-01-09T06:00:00Z,2015-01-09T07:00:00+0100,37260,0,27972,28102,675,191,27296,27911,353.34,4961,191,4770,2791
2015-01-09T07:00:00Z,2015-01-09T08:00:00+0100,37260,54,27972,28930,675,174,27296,28756,273.76,4961,191,4770,2598
2015-01-09T08:00:00Z,2015-01-09T09:00:00+0100,37260,421,27972,29704,675,159,27296,29545,273.35,4961,191,4770,2410
2015-01-09T09:00:00Z,2015-01-09T10:00:00+0100,37260,974,27972,29755,675,188,27296,29566,282.67,4961,191,4770,2257
2015-01-09T10:00:00Z,2015-01-09T11:00:00+0100,37260,1398,27972,29097,675,139,27296,28958,313.94,4961,191,4770,2120
2015-01-09T11:00:00Z,2015-01-09T12:00:00+0100,37260,1473,27972,29389,675,192,27296,29197,311.89,4961,191,4770,1909
2015-01-09T12:00:00Z,2015-01-09T13:00:00+0100,37260,1235,27972,29671,675,224,27296,29447,322.92,4961,191,4770,1956
2015-01-09T13:00:00Z,2015-01-09T14:00:00+0100,37260,870,27972,29948,675,249,27296,29699,339.69,4961,191,4770,1914
2015-01-09T14:00:00Z,2015-01-09T15:00:00+0100,37260,351,27972,30155,675,450,27296,29705,343.24,4961,191,4770,1905
